job title,company,experience,salary,location,education,python,r,sql,excel,vba,powerbi,tableau,nosql,sas,git,matlab
Data Scientist,Wolters Kluwer,3 - 5 years,Not Disclosed,"Kalyani, PuneView More",bachelor  master ,python,,sql,excel,,,,,,,
Data Science Professional,Extentia ,4 - 9 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,,nosql,,,
Data Scientist,Miniorange,3 - 15 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,,,,,
DATA SCIENTIST,Applycup Hiring Solutions Llp,7 - 10 years,Not Disclosed,PuneView More,bachelor  master ,python,r,,,,powerbi,tableau,,sas,,
Data Scientist,Applycup Hiring Solutions Llp,5 - 7 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,,,nosql,sas,git,matlab
Data Scientist,Centiro Solutions,6 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,tableau,nosql,,,
Lead Data Scientist - CPG/BFSI/Healthcare Domain,Talentco Search,8 - 12 years,Not Disclosed,PuneView More,bachelor  master  phd ,python,r,sql,,,,,nosql,,,
Data Scientist,Lentra,3 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Science,Mindstix Software Labs,5 - 10 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,,,,tableau,nosql,,,
Data Scientist,Sapper,4 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Science Engineer,Alliance Recruitment Agency,2 - 10 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,,,nosql,,,matlab
Data Scientist,Accord Consultants,8 - 13 years,Not Disclosed,PuneView More,bachelor  master ,python,r,,,,,,,,,
Data Science- Data Scientist/Sr. Data Scientist,Jet2 Travel Technologies,5 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,git,
Lead Data Scientist,Fusemachines,9 - 13 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Lentra Ai,3 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Tridiagonal Solutions,1 - 6 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,,,,git,matlab
Data Scientist,Persolkelly India,3 - 7 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,git,
Data Scientist,Obox Hr Solution,1 - 5 years,"₹ 50,000 - 70,000 P.A.","Nagpur, Hyderabad/Secunderabad, PuneView More",bachelor ,python,,,,,,,,,,
Data Scientist,Nirana Global Solutions (opc),3 - 5 years,Not Disclosed,Mumbai (All Areas)View More,bachelor ,python,r,sql,,,powerbi,tableau,nosql,,,
Data Scientist,Green Leaf Consultants,5 - 10 years,"₹ 7,00,000 - 12,00,000 P.A.",Mumbai (All Areas)View More,bachelor ,,,,,,,,,,,
Manager Sr Manager - Data Scientist,Green Leaf Consultants,5 - 6 years,"₹ 9,00,000 - 10,00,000 P.A.",Mumbai (All Areas)View More,bachelor ,,,,,,,,,,,
Hiring For Data Scientist- Risk (Assistant Manager/ Manager),Nishtya Infotech,2 - 6 years,Not Disclosed,Mumbai (All Areas)View More,bachelor ,python,,,,,,,,,,
Hiring For Data Scientist- Growth (Assistant Manager/ Manager),Nishtya Infotech,2 - 6 years,Not Disclosed,Mumbai (All Areas)View More,bachelor ,python,,,,,,,,,,
Senior Data Scientist,Rooter Sports Technologies,3 - 8 years,Not Disclosed,Delhi / NCRView More,bachelor ,python,,,excel,,,,,,,
Data scientist/Data Modeler,Bsri Solutions,4 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Science Professional,Gharondaa Advisors,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master  phd ,python,,,,,,,,,,
Data Scientist,Oceanofweb,4 - 5 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,r,sql,,,,,,,,
Data Scientist,Oceanofweb,6 - 7 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist,Gharondaa Advisors,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master  phd ,python,,,,,,,,,,
Sr. Data Scientist,alight,5 - 6 years,Not Disclosed,"Noida, Gurgaon/GurugramView More",bachelor  master ,python,r,sql,,,,,,,,
Senior Data Scientist,Hogarth Worldwide,7 - 12 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist with R,Aaum Research And Analytics,2 - 5 years,Not Disclosed,Chennai( Taramani )View More,bachelor  master ,python,r,,excel,,,,,,,
Associate Data Scientist,Shell,3 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,,,,,,,,,,,
Senior Data Scientist,Oportun,3 - 5 years,Not Disclosed,ChennaiView More,bachelor  master  phd ,python,,sql,excel,,,,,sas,git,
Data Scientist,Pramerica Life Insurance,1 - 6 years,Not Disclosed,Gurgaon/GurugramView More,bachelor ,python,,sql,excel,,powerbi,,,,git,
Data Scientist,Metrix Research & Analytics,3 - 7 years,Not Disclosed,NoidaView More,bachelor  master ,python,,sql,excel,vba,,,,,,
Need immediate joiners - Data Scientist,Hucon,8 - 11 years,Not Disclosed,KolkataView More,bachelor  master  phd ,python,,sql,,,,tableau,,,,
Senior Data Scientist,Selligence Solutions Pvt. Ltd.,5 - 7 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist,Virtuoso Recruitment,10 - 20 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,TechAffinity,4 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,iSON Xperiences,3 - 8 years,Not Disclosed,Delhi / NCRView More,bachelor ,python,r,sql,excel,,,,,,git,
Data Scientist,Huquo Consulting Pvt. Ltd,4 - 7 years,Not Disclosed,GurhView More,bachelor  master  phd ,python,r,sql,,,,,,,,
Manager - Data Scientist - Insurance,Huquo Consulting Pvt. Ltd,3 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,excel,,,,,sas,,
Assistant Manager - Data Scientist - Insurance,Huquo Consulting Pvt. Ltd,2 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,excel,,,,,sas,,
Data Scientist - Python + Machine Learning + SQL,Huquo Consulting Pvt. Ltd,4 - 9 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,,
Senior Data Scientist,Oportun,3 - 6 years,Not Disclosed,ChennaiView More,bachelor  master  phd ,python,,sql,excel,,,,,,git,
We do have openings For Data Scientist (H1B Visa Holders Can apply),Busitants Inc,4 - 9 years,"₹ 35,00,000 - 50,00,000 P.A.",USAView More,bachelor  master ,python,,sql,,,,,nosql,,,
Data Science Professional,CARRIERA CONSULTING PRIVATE LIMITED,4 - 8 years,Not Disclosed,TirupatiView More,bachelor  master ,python,r,sql,excel,,,tableau,,,,
Data Science,Varite,6 - 11 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,,,,,,,,,,,
Research Scientist/Engineer - Computer Vision/Machine Learning/Image,Career Maker,4 - 9 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data Scientist,Prudent Technologies,3 - 6 years,"₹ 3,00,000 - 8,00,000 P.A.",Hyderabad/SecunderabadView More, master  phd ,python,r,sql,,,,,nosql,,,
Sr . Data Scientist,Appstek Information Services,4 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist,Desynova Digital,2 - 3 years,Not Disclosed,Hiring office located in Hyderabad/SecunderabadView More,bachelor ,python,,,,,,,,,,
Data Scientist Team Lead,Zignaai,3 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Zignaai,3 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,torcai digital media,2 - 7 years,Not Disclosed,"Dehradun, Hyderabad/Secunderabad, Gurgaon/GurugramView More",bachelor  master ,python,,,,,,,,,,
Data Scientist,Skillety,3 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,,,,,,
Associate Data Scientist,Recruitrix Technologies Llp,2 - 4 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,powerbi,tableau,,,,
Machine Learning Scientist - Python/Java/C++,Career Maker,8 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Science Professional,Varite India Pvt. Ltd.,6 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,,,,,,,,,,,
Research Scientist/Engineer - Computer Vision/Machine Learning/Imag,Career Maker,4 - 9 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data scientists,Amnet Digital,8 - 13 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Senior Data Scientist,Onpassive,5 - 9 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Sr Data Scientist - Machine Learning,Mouri Tech,6 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Research Associate - Data Science,Recodeminds,1 - 3 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,,excel,,,tableau,,,,matlab
Data Scientist,Metlife,2 - 5 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,,,,,,,,,
Data Scientist,Fisker,3 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,powerbi,,,,,
Senior Statistician Big data,Seven Consultancy (HR Solution),5 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,powerbi,tableau,,,git,
Senior Data Scientist,Technovert,1 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist,Wavelabs Technologies,4 - 5 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,powerbi,tableau,,,,
Data Scientist,Seven Consultancy (HR Solution),2 - 4 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,,,,sas,,
AI Data Scientist,Seven Consultancy (HR Solution),8 - 13 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Science Manager,Seven Consultancy (HR Solution),5 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,excel,,,,,,,
Lead/Sr Data Scientist,Brahma Consulting Group,7 - 13 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist/Senior Data Scientist,Brahma Consulting Group,5 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist - ML,Jigya Software Services,3 - 5 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,S&P Global Inc.,1 - 4 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,,tableau,,,,
Associate Data Scientist,S&P Global Inc.,3 - 5 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,,tableau,,,,
Research Scientist/Engineer,Career Maker,5 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Data Consultant,Ethiraj Associates,5 - 8 years,Not Disclosed,"Hyderabad/Secunderabad, ChennaiView More",bachelor ,,,sql,,,powerbi,,,sas,,
Data Scientist,Wavelabs Technologies,3 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,powerbi,tableau,,,,
Senior Data Scientist,T3cogno,7 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor ,python,,sql,excel,,,,,,,
Data Scientist,Vistan Nextgen,2 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Scientist|| Work Location- Hyderabad,ACS Solutions,3 - 8 years,"₹ 14,00,000 - 24,00,000 P.A.",Hyderabad/SecunderabadView More,bachelor ,python,,sql,,,,,,,,
Product Development Engineer - Machine Learning,Phenom People,1 - 2 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Job opening For Data Scientist,Quadrant Resource,4 - 8 years,"₹ 15,00,000 - 25,00,000 P.A.",Hyderabad/SecunderabadView More,bachelor ,python,r,sql,excel,,powerbi,tableau,,,,
Senior Data Scientist,Metlife,5 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Lead Data Scientist,Skillety,10 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,powerbi,tableau,,,,
Principal Data Scientist,Skillety,12 - 15 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,powerbi,tableau,,,,
Data Scientist - Machine Learning,More Ventures,9 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,r,,excel,,powerbi,tableau,,,,
ML Expert,Wavelabs Technologies,5 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,git,
Data Scientist,Tanla Platforms,4 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor ,python,r,,,,,,,,,
Data Scientist,Opera Solutions,4 - 8 years,Not Disclosed,"Noida, Hyderabad/SecunderabadView More",bachelor  master ,python,r,sql,,,,,,,,matlab
Sr . Data Scientist,SoulPage IT,4 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Veniso Solutions,2 - 7 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,,excel,,,tableau,,,,
Ml Expert,Wavelabs Technologies,3 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,git,
Sr.ML Expert,Wavelabs Technologies,3 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,git,
Sr.ML Expert,Wavelabs Technologies,4 - 5 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,git,
Practice Lead - Data Scientist,Saxon Ai,3 - 8 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,powerbi,tableau,,,,matlab
Data Scientist,Tanla Platforms,4 - 9 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor ,python,r,,,,,,,,,
Data Scientist For Leading IT Product Company -Pune(Yerwada),Seventh Contact Hiring Solutions    ,7 - 12 years,"₹ 20,00,000 - 35,00,000 P.A.",Pune( Yerwada )View More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist,Reed And Willow ( A Unit Of Talright Technologies ),3 - 8 years,"₹ 25,00,000 - 37,50,000 P.A.",Pune( Baner )View More,bachelor ,python,r,,excel,,,,,,,
Senior Data Scientist,RCPC,4 - 6 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist,Neuron7,2 - 5 years,Not Disclosed,remoteView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Enqos,3 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Assistant Manager - Risk Surveillance/Data Scientist,Phenom Placement,4 - 6 years,Not Disclosed,Delhi / NCRView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Scientist - Digital Marketing Solutions,Options India Group,3 - 8 years,Not Disclosed,KolkataView More,bachelor  master  phd ,python,r,sql,,,,tableau,,,,matlab
Senior Data Scientist -,RCPC,4 - 6 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist,Kovai Systems India,1 - 2 years,Not Disclosed,CoimbatoreView More,bachelor  master ,python,,sql,excel,,,,,,git,
Data Science Professional,CliqHR Recruitment Services,3 - 5 years,Not Disclosed,New DelhiView More,bachelor  master  phd ,python,,sql,,,,,,,,
Junior Data Scientist,Skyleaf Consultants,2 - 4 years,"₹ 4,00,000 - 9,00,000 P.A.",Delhi / NCRView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Sandsquare Global Solutions,5 - 10 years,"₹ 10,00,000 - 18,00,000 P.A.",ChennaiView More,bachelor ,python,,sql,,,powerbi,,,,,
Data Scientist,L&T Infrastructure Engineering Limited,5 - 10 years,Not Disclosed,KERALAView More, master ,python,,,,,,,,,,
Data Scientist Consultant,M/S Aarons Visions,6 - 11 years,"₹ 60,00,000 - 1,00,00,000 P.A.","Germany, Hong Kong, United Kingdom (UK)View More",bachelor ,,,,,,,,,,,
Sr . Data Scientist,Galytix Analytics,6 - 11 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,r,,excel,,,,nosql,,,
Data Scientist,Bonzer Business Solutions,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,sas,,matlab
Research Scientist,Censius Ai,4 - 9 years,Not Disclosed,RemoteView More,bachelor  master ,python,,,excel,,,,,,git,
Data Scientist Consultant,M/S Aarons Visions,6 - 11 years,"₹ 60,00,000 - 1,00,00,000 P.A.","Australia, Singapore, CanadaView More",bachelor ,,,,,,,,,,,
Data Science Solution Engineer,alight,1 - 3 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
Principal ML Ops Engineer,Skillety,5 - 9 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,,,,,,,,
Modeler,Resource Access Management Solutions Pvt. Ltd.,3 - 7 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,sql,excel,,,,nosql,,,
Data Scientist,Vizlogic Digital Solutions,2 - 5 years,"₹ 4,00,000 - 6,00,000 P.A.",Hiring office located in Gurgaon/GurugramView More,bachelor ,python,r,,excel,vba,,,,,,matlab
Senior Data Scientist,THE Skillions,5 - 9 years,Not Disclosed,MohaliView More,bachelor  master ,python,r,sql,excel,,powerbi,,,,,
Senior Data Scientist,LSA Recruit Limited,5 - 9 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,,tableau,,,git,
Machine Learning Engineer 3,Xoom,2 - 7 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist In Bhopal For A Well known IT Company,GenNext India Private Limited,5 - 8 years,Not Disclosed,BhopalView More,bachelor ,python,,,,,powerbi,,,,,
Lead Data Scientist,Navikenz India,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,,,,,,,,,
Data Scientist,Navikenz India,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,,,,,,,,,
Associate Data Scientist,Navikenz India,3 - 8 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,sql,,,,,,,,
Senior Data Scientist,IBS Software Services,8 - 10 years,Not Disclosed,Kochi/CochinView More,bachelor  master ,python,r,sql,,,,,,,git,
Machine Learning Engineer,Pieworks,3 - 10 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,,,,,git,
Taleo- Sr Data Scientist,Skillety,5 - 9 years,Not Disclosed,NoidaView More,bachelor  master ,python,,,excel,,,,nosql,,,
Associate Data Scientist,Recruiterflow Inc,2 - 7 years,Not Disclosed,remoteView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Alliance Recruitment Agency,3 - 4 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,sql,,,powerbi,,,,,
Python Data Scientist - Banking/Retail Domain - IIT/IIM/ISI/DSE,Huquo Consulting Pvt. Ltd,1 - 5 years,Not Disclosed,Delhi / NCRView More,bachelor  master  phd ,python,r,,,,,,,sas,,
Data Scientist - Analytics Firm,Huquo Consulting Pvt. Ltd,5 - 8 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,git,
Data Scientist,Huquo Consulting Pvt. Ltd,4 - 9 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,git,
Senior Analyst & AI Lead - Data Science,Huquo Consulting Pvt. Ltd,2 - 7 years,Not Disclosed,"Faridabad, Gurgaon/Gurugram, Delhi / NCRView More",bachelor  master  phd ,python,r,sql,,,,,,,git,
Data Science Consultant,Digitas,4 - 8 years,Not Disclosed,Gurgaon/GurugramView More,bachelor ,python,r,sql,,,powerbi,,,,,
Data Science,Quess It Staffing,2 - 5 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,sql,excel,,,tableau,,,,
AI Experts,Indika Ai,1 - 3 years,Not Disclosed,remoteView More,bachelor  master ,python,,,,,,,,,,
Job Opening For Data Scientist - Chennai!!!!,Sandsquare Global Solutions,6 - 10 years,"₹ 20,00,000 - 27,50,000 P.A.",ChennaiView More,bachelor ,python,,sql,,,powerbi,,,,,
Senior Data Scientist,RCPC,4 - 6 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Data Scientist,Virtuoso Recruitment,20 - 25 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,,,,,,,,,
Decision Scientist (Statistical Analyst),C2FO,3 - 6 years,Not Disclosed,Hiring office located in NoidaView More,bachelor ,python,,sql,excel,,,tableau,,,,
Senior Data Scientist,Agrim Wholesale,1 - 6 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,sql,,,,,,,,
Sr Data Scientist,Fusemachines,4 - 9 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,,excel,,,,,,,
Senior Quant Researcher - Data Science,Squarepoint Technologies India,1 - 4 years,Not Disclosed,remoteView More,bachelor  master ,python,,,,,,,,,,
Senior Data Scientist,Selligence Solutions Pvt. Ltd.,5 - 10 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
Occupancy Surveyor - Gurugram,Vatika Hotels,5 - 10 years,"₹ 2,00,000 - 7,00,000 P.A.",Gurgaon/GurugramView More,bachelor ,,,,excel,,,,,,,
Senior Data Scientist,Luminar Technologies,4 - 9 years,Not Disclosed,Delhi / NCRView More,bachelor ,,,sql,excel,,powerbi,tableau,,,,
Data Scientist,Smartanalyst India Pvt Ltd,7 - 12 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,r,sql,,,powerbi,tableau,nosql,,,
Data Scientist,Bean Hr Consulting,5 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor ,python,,sql,,,,tableau,,sas,,
Data Engineer,Corporate Hierarchy Solutions,1 - 5 years,"₹ 6,00,000 - 10,00,000 P.A.","Faridabad, Gurgaon/Gurugram, Delhi / NCRView More",bachelor ,python,,sql,,,,,,,,
Senior Data Scientist,Oportun,3 - 8 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,excel,,,,,sas,git,
Senior Data Scientist,Oportun,5 - 9 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,excel,,,,,,git,
Senior Cloud Engineer - Data Scientist,Hanu Software Solutions Pvt Ltd,2 - 7 years,Not Disclosed,"Noida, Greater NoidaView More",bachelor  master ,python,,sql,excel,,,,,sas,,
Data Scientist - Machine Learning,VENUE FOR EMPLOYMENT,5 - 10 years,Not Disclosed,"Gurgaon/Gurugram, Delhi / NCRView More",bachelor  master  phd ,python,r,sql,,,,,,sas,,
Data Scientist,Bitonic Technology Labs,1 - 5 years,Not Disclosed,NoidaView More,bachelor  master ,python,,,,,,,,,git,
Senior Manager - Quantum Computing,Value Vision Management Consultants,9 - 12 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,,,,,,,,
Senior Data Scientist || Gurgaon,Neoris,5 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor ,python,r,sql,excel,,,,,,git,
Sr. Data Scientist || Work from Office ||,BonusHub,3 - 8 years,"₹ 16,00,000 - 25,00,000 P.A.",NoidaView More,bachelor ,python,r,sql,,,,,,,,
CRMA/TCRM(Tableau CRM) Consultant,Springml India,3 - 5 years,Not Disclosed,RemoteView More,bachelor  master ,,,sql,,,,tableau,,,,
Senior AI Data Scientist,Seven Consultancy (HR Solution),3 - 4 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Senior AI Data Scientist,Seven Consultancy (HR Solution),5 - 10 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Resulticks,5 - 10 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,sql,,,,,,,,matlab
Senior Data Scientist,Algo8,7 - 12 years,Not Disclosed,NoidaView More,bachelor  master ,python,,sql,,,,,nosql,,,
Data Scientist,Seven Consultancy (HR Solution),3 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,nosql,,,
Data Scientist,Seven Consultancy (HR Solution),3 - 8 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,,,,,,nosql,,,
Data Science Manager,Seven Consultancy (HR Solution),3 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,nosql,,,
AI Data Scientist,Seven Consultancy (HR Solution),4 - 9 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Assistant Professor of Data Science,KreaUniversity,1 - 4 years,Not Disclosed,ChennaiView More,bachelor  master ,,,sql,,,,,,,,
Data Scientist,Lakshmi North East Solutions,3 - 9 years,Not Disclosed,GuwahatiView More,bachelor  master ,python,,,,,,,,,,
Search Specialist Data Scientist,Purplle.com,3 - 6 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,,,,,,
Search Engine Data Scientist,Purplle.com,2 - 6 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,powerbi,tableau,,,,
AI Engineer- Predictive Modelling,Anicalls,5 - 10 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist,OceanOfWeb,4 - 5 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,r,sql,,,,,,,,
Associate Data Scientist,Revol Process Solutions,3 - 12 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,tableau,nosql,,,matlab
Senior Engineer - Data Science,CNH Industrial,5 - 10 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,r,sql,,,powerbi,,,,,
Data Scientist,Buckman,3 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,sql,,,powerbi,,,,,matlab
Data Scientist,VIAPROM Analytics,5 - 7 years,Not Disclosed,KolkataView More,bachelor  master  phd ,python,,sql,,,,tableau,,,,
Sr. Data Scientist,Selligence Solutions Pvt. Ltd.,5 - 7 years,Not Disclosed,MohaliView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,,,,,
ML & AI Software developer,Amenity Technologies,2 - 5 years,Not Disclosed,RajkotView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Mapup,1 - 10 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Techversant,6 - 11 years,Not Disclosed,"Kochi/Cochin, Chennai, Trivandrum/ThiruvananthapuramView More",bachelor  master ,python,r,sql,excel,,,,nosql,,,
Data Scientist,Pocket Fm,3 - 4 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,,,,,,
